
         25.8000          0.0700          3.1300     826873.7100
         21.7000          0.3900          3.4200     134156.7730
        107.0000          0.2000          3.2900    1177615.8910
        490.7000          0.4100          3.5200    3663564.9570
         57.5000          0.7000          3.7800     204077.4000
         44.4000          0.9300          3.9700      96718.7480
         17.2000          0.0300          3.1200    1278723.0170
        337.8000          1.4300          4.7400     929488.1700
         45.0000          0.2300          3.1200     401963.2060
        298.5000          0.7700          3.9100     947277.3830
          6.9000          0.1200          3.1200      97247.7360
         71.5000          0.2100          3.3000     882853.4040
        280.2000          1.1800          4.0100     805227.8520
        131.0000          0.5900          3.5800     551266.2850
       1030.1000          0.8700          3.9100    4026804.8680
         55.3000          0.2000          3.2900     715225.9380
        279.6000          1.5100          4.6900     496743.2780
         72.6000          0.5200          3.4700     160176.8350
         21.6000          1.0000          4.1400      98513.1000
        428.0000          0.3400          3.2900    2851702.3320
        219.1000          0.3700          3.3300    1349315.6130
         47.3000          0.5700          3.6000     183878.8000
        744.4000          0.9800          4.1600    2161975.8600
        335.9000          0.5600          3.4900    1206271.0000
         88.7000          0.3600          3.3100     482376.3360
        121.2000          0.7900          3.8300     417997.0080
         21.4000          0.0300          3.0700     899776.8360
        138.4000          0.3600          3.4100     827706.2800
         94.5000          1.0000          4.2100     222017.4600
        269.3000          1.0000          4.0800     851605.5870
        423.5000          1.5100          5.1100     944635.5300
        864.0000          1.2500          4.3400    1824867.0180
        177.2000          0.4800          3.7500     819369.3420
         45.9000          0.1800          3.2100     544721.4900
        100.0000          0.1700          3.1400    1082778.0550
         43.7000          0.7000          3.8700     150268.8480
         68.8000          0.6400          3.7300     274761.1090
        124.1000          0.8000          3.7900     421480.2000
         99.3000          0.5200          3.5500     222055.0180
        760.8000          2.0500          5.4000    1274651.5320
         61.0000          0.9100          3.8200     296990.2180
        977.1000          1.5000          5.5200    3026119.2000
         40.2000          0.0500          3.0900    1553507.7280
         18.5000          0.4400          3.4900     102338.9340
        540.4000          0.5500          3.5600    2316986.0280
         58.8000          0.2300          3.2200     716544.9630
        242.5000          1.2300          4.1900     564380.8000
       1014.8000          1.1700          4.0900    2244599.1540
        112.4000          1.3200          4.6400     182595.3150
         26.8000          0.0700          3.1500     808352.0200
         28.2000          0.5300          3.4900     121330.0550
        112.7000          0.2000          3.1800    1210510.9530
        501.6000          0.4100          3.4500    3475581.5300
         55.8000          0.7000          3.7200     181684.8600
         51.0000          1.1900          4.3800      99452.2000
         18.7000          0.0300          3.1800    1228565.1180
        327.5000          1.4300          4.6800     928527.1680
        100.8000          0.5500          3.4300     395699.5380
        296.1000          0.7700          3.8000     951276.4800
         15.7000          0.6000          3.5800      86924.7750
        158.5000          0.4300          3.5700     888639.8000
        286.4000          1.1800          4.0300     913326.3600
        129.9000          0.5900          3.5300     510150.4550
       1032.9000          0.8700          3.8800    4180302.1760
        116.6000          0.5200          3.7400     717576.8860
        270.2000          1.5100          4.7200     455905.5600
         82.4000          0.5500          3.4400     138007.1070
         20.7000          1.0000          4.2200      94666.9800
        443.8000          0.3400          3.3100    3099027.8160
        231.6000          0.3700          3.4000    1517203.0560
         46.3000          0.5700          3.5400     193030.7360
        650.0000          0.9800          4.4400    1946266.1680
        331.9000          0.5600          3.4700    1328470.6890
         89.2000          0.3600          3.3000     475486.6680
        118.7000          0.7900          3.7400     377852.5260
         21.6000          0.0500          3.0400     945061.7260
        147.7000          0.3600          3.4100     799254.6500
         94.0000          1.0000          4.1100     222579.3570
        271.1000          1.0000          4.0100     830979.0600
        413.6000          1.5100          5.0400     925942.2430
       1106.7000          2.0000          5.0900    1727980.8780
        160.7000          0.4800          3.7900     798571.2000
         46.3000          0.1800          3.2000     529028.3190
        101.3000          0.1700          3.1200    1061270.4960
         59.5000          1.2000          4.4000     143386.9440
         68.2000          0.6400          3.6300     290629.1280
        130.2000          0.8000          3.8000     435522.3180
         93.4000          0.5200          3.4900     211067.7950
        780.7000          2.4000          5.6200    1226617.9950
         61.5000          0.9100          3.8600     320349.7850
        939.7000          1.5000          5.4800    3107985.9350
         40.1000          0.0500          3.0400    1548027.6350
         18.5000          0.4400          3.3800     103308.6000
        564.8000          0.5500          3.4600    2001994.3190
        126.7000          0.6300          3.6200     694128.4520
        225.6000          1.1800          4.1700     529935.2750
       1051.5000          1.3500          4.3100    2357237.0760
        131.3000          2.4600          5.5100     169326.0360
         27.6000          0.0700          3.1300     758166.9460
         28.1000          0.5300          3.5200     119365.0920
        114.3000          0.2000          3.2100    1261596.6000
        507.3000          0.4100          3.3700    3436519.8000
         56.6000          0.7000          3.7600     203712.9550
         47.3000          1.1900          4.4500      96651.6980
        114.2000          0.1700          3.3000    1229883.2420
        329.8000          1.4300          4.7100     864941.2640
        102.1000          0.5500          3.3700     392665.2100
        299.1000          0.7700          3.7700     907034.1280
         23.2000          0.6000          3.6300      86311.4340
        161.4000          0.4300          3.5500     847752.0930
        296.1000          1.1800          4.7100     838182.4020
        133.4000          0.5900          3.5900     522712.0320
       1035.3000          0.8700          3.9500    4137760.0980
        208.1000          0.8400          4.0300     659138.1440
        269.7000          1.5100          4.7100     472981.8200
         86.1000          0.5500          3.5100     147605.7870
         23.2000          1.0000          4.2500      85409.8500
        432.8000          0.3400          3.4300    3074618.6100
        229.1000          0.3700          3.4900    1405006.8000
         47.9000          0.5700          3.6200     186504.1920
        643.7000          0.9800          4.6800    2017181.7550
        343.5000          0.5600          3.5000    1185051.7070
         91.3000          0.3600          3.3600     504773.7750
        120.0000          0.7900          3.8200     428270.8000
         52.0000          0.3000          3.3100     951246.5820
        126.0000          0.3600          3.4400     785178.1080
        153.0000          1.7800          5.0200     224328.6870
        271.1000          1.0000          4.0200     786704.6420
        426.5000          1.5100          5.0400     915145.3480
       1143.3000          2.0000          5.1600    1756867.6160
        391.0000          1.4000          4.7200     738880.0680
         48.5000          0.1800          3.1900     561850.1970
        103.0000          0.1700          3.2100    1068782.4170
         82.2000          1.7000          4.8500     144294.9300
         67.0000          0.6400          3.6700     255834.4440
        131.8000          0.8000          3.7600     434731.9440
        142.0000          0.8000          3.7400     194988.6400
        788.7000          2.4000          5.6800    1232680.0470
         62.0000          0.9100          3.8100     306745.2820
        941.5000          1.5000          5.4500    2782723.6200
        169.3000          0.2600          3.2300    1546916.2410
         20.6000          0.4400          3.3300     102055.6320
       1010.5000          1.2500          4.1300    2029015.5750
        197.7000          1.0300          4.0200     703816.8010
        234.1000          1.1800          4.2200     539908.4400
       1047.8000          1.3500          4.3200    2155456.7000
        125.1000          2.4600          5.6600     165196.4200
         28.7000          0.0700          3.1300     766192.9890
         28.5000          0.5300          3.5300     124350.4440
        117.2000          0.2000          3.2500    1082879.0000
        507.2000          0.4100          3.3600    3192023.1470
         59.3000          0.7000          3.7600     178310.3140
         47.4000          1.1900          4.4000      90860.5800
        179.9000          0.3000          3.5200    1170317.4530
        425.2000          2.0300          5.3200     858422.7360
        112.1000          0.5500          3.4200     381577.4090
        306.4000          0.7700          3.8100     914399.6160
         24.1000          0.6000          3.6700      89105.6160
        156.8000          0.4300          3.6100     827839.1250
        354.9000          1.6500          5.8100     938875.0140
        127.4000          0.5900          3.7500     499244.9280
       1007.4000          0.8700          4.0300    4012792.3550
        204.0000          0.8400          4.0900     701356.5900
        264.0000          1.5100          4.7400     433885.7650
         88.0000          0.5500          3.5900     131455.3000
         22.2000          1.0000          4.2600      83527.6870
        428.9000          0.3400          3.4900    2864248.5380
        224.1000          0.3700          3.5500    1385180.6860
         49.0000          0.5700          3.7000     218342.0160
        611.8000          0.9800          4.8700    2001207.9400
        358.4000          0.5600          3.5600    1195539.5450
        124.3000          0.6100          3.6700     467856.3780
        116.0000          0.7900          4.0300     385884.2620
        176.3000          0.3000          3.3700     950963.2020
        133.8000          0.3600          3.5300     770920.5780
        154.7000          2.0000          5.3600     216939.9030
        271.0000          1.0000          4.1700     761962.8330
        418.4000          1.5100          5.0400     848809.8800
       1111.2000          2.0000          5.3100    1663861.2240
        408.6000          1.4900          4.8700     672941.6100
         46.5000          0.1800          3.2900     541913.5200
        100.0000          0.1700          3.2900    1139112.8400
         84.6000          1.7000          4.9300     150226.8300
         68.0000          0.6400          3.7300     275544.1560
        130.8000          0.8000          3.8600     434346.0100
        138.6000          0.8000          3.8300     203971.2120
        766.5000          2.5800          6.0200    1177229.4040
         61.6000          0.9100          3.9000     320999.5360
        936.5000          1.5000          5.4500    2888881.4430
        239.7000          0.3500          3.3400    1639052.8440
         21.2000          0.4400          3.3700     109989.3900
        972.7000          1.2500          4.2600    2091555.7740
        205.3000          1.0300          4.0600     731546.3580
        242.2000          1.1800          4.2400     501218.1720
       1021.4000          1.3500          4.3300    2109215.4600
        118.9000          2.4600          5.7300     145206.0100
         27.6000          0.0700          3.1500     768787.8930
         43.2000          1.0300          3.9600     122051.5560
        129.7000          0.2000          3.2600    1183286.0700
       1024.4000          0.9100          3.8700    3492914.9040
         58.2000          0.7000          3.7800     218502.6480
         60.8000          1.7900          4.9300      89265.9680
        174.5000          0.3000          3.5400    1141548.4020
        418.8000          2.0300          5.4400     856953.2160
        110.5000          0.5500          3.5100     402700.4100
        300.9000          0.7700          3.9400     868265.3000
         25.6000          0.6000          3.7300      93190.1750

